dir,t_entry,entry_bar,eval_bar,entry,sl,tp,risk,swing,zone_lo,zone_hi,tap,pivot,spread,tp_used,result,exit_t,dur_min,mfe_pips,gross_pips,time,exit_time,risk_pips,cost_pips,net_pips,month
-1,1632816420,268381,268389,1.16851,1.16897,1.1675899999999997,0.000460000000000127,1.16887,1.16827,1.1689,1632815520,1632816000,3e-05,1.1675899999999997,1,1632817320,15.0,9.299999999998754,9.20000000000254,2021-09-28 08:07:00,2021-09-28 08:22:00,4.60000000000127,0.3,8.900000000002539,2021-09
-1,1632843840,268838,268844,1.16791,1.17021,1.16331,0.0022999999999999687,1.17011,1.16941,1.16982,1632838500,1632843300,3e-05,1.16331,1,1632922680,1314.0,46.99999999999926,45.999999999999375,2021-09-28 15:44:00,2021-09-29 13:38:00,22.999999999999687,0.3,45.69999999999938,2021-09
-1,1632897060,269714,269723,1.1681,1.16868,1.1669399999999999,0.0005800000000000249,1.16858,1.16834,1.1685,1632895200,1632896700,3e-05,1.1669399999999999,1,1632899160,35.0,20.099999999998452,11.600000000000499,2021-09-29 06:31:00,2021-09-29 07:06:00,5.800000000000249,0.3,11.300000000000498,2021-09
-1,1633053960,272314,272323,1.15747,1.15778,1.15685,0.00031000000000003247,1.15768,1.15719,1.15816,1633051680,1633053600,3e-05,1.15685,-1,1633056060,35.0,3.20000000000098,-3.1000000000003247,2021-10-01 02:06:00,2021-10-01 02:41:00,3.1000000000003247,0.3,-3.4000000000003245,2021-10
1,1633065420,272505,272513,1.15796,1.15763,1.1586200000000004,0.0003300000000001635,1.15773,1.15762,1.15796,1633064400,1633065000,3e-05,1.1586200000000004,-1,1633066140,12.0,0.09999999999843467,-3.300000000001635,2021-10-01 05:17:00,2021-10-01 05:29:00,3.300000000001635,0.3,-3.600000000001635,2021-10
1,1633085160,272834,272843,1.15837,1.15809,1.1589299999999996,0.00027999999999983594,1.15819,1.15813,1.1583,1633084320,1633084800,3e-05,1.1589299999999996,1,1633086660,25.0,6.099999999999994,5.599999999996719,2021-10-01 10:46:00,2021-10-01 11:11:00,2.7999999999983594,0.3,5.299999999996719,2021-10
1,1633097160,273034,273043,1.15932,1.15826,1.1614399999999996,0.0010599999999998388,1.15836,1.15812,1.15969,1633095480,1633096800,3e-05,1.1614399999999996,1,1633334580,3957.0,21.300000000001873,21.199999999996777,2021-10-01 14:06:00,2021-10-04 08:03:00,10.599999999998388,0.3,20.899999999996776,2021-10
-1,1633315620,273787,273795,1.15977,1.16014,1.15903,0.00036999999999998145,1.16004,1.15984,1.16061,1633314720,1633315200,3e-05,1.15903,1,1633318320,45.0,7.399999999999629,7.399999999999629,2021-10-04 02:47:00,2021-10-04 03:32:00,3.6999999999998145,0.3,7.099999999999629,2021-10
1,1633335360,274115,274115,1.16117,1.15985,1.16381,0.0013199999999999878,1.15995,1.15981,1.16007,1633330920,1633332900,2e-05,1.16381,1,1633350420,251.0,27.999999999999137,26.399999999999757,2021-10-04 08:16:00,2021-10-04 12:27:00,13.199999999999878,0.2,26.199999999999758,2021-10
1,1633352700,274404,274404,1.16314,1.16265,1.1641200000000003,0.0004900000000001015,1.16275,1.16212,1.1632,1633348800,1633350600,3e-05,1.1641200000000003,-1,1633353000,5.0,0.7999999999985796,-4.900000000001015,2021-10-04 13:05:00,2021-10-04 13:10:00,4.900000000001015,0.3,-5.2000000000010145,2021-10
-1,1633364220,274596,274599,1.16199,1.16241,1.1611500000000003,0.0004199999999998649,1.16231,1.16216,1.16263,1633362960,1633363500,3e-05,1.1611500000000003,-1,1633371840,127.0,4.300000000001525,-4.199999999998649,2021-10-04 16:17:00,2021-10-04 18:24:00,4.199999999998649,0.3,-4.499999999998649,2021-10
-1,1633378500,274832,274842,1.16214,1.16238,1.16166,0.00024000000000001798,1.16228,1.16221,1.16234,1633377600,1633378200,3e-05,1.16166,1,1633383360,81.0,5.999999999999339,4.8000000000003595,2021-10-04 20:15:00,2021-10-04 21:36:00,2.4000000000001798,0.3,4.50000000000036,2021-10
-1,1633414500,275421,275426,1.15941,1.15973,1.1587700000000003,0.00031999999999987594,1.15963,1.15944,1.15958,1633413600,1633413900,3e-05,1.1587700000000003,-1,1633414980,8.0,0.5000000000010552,-3.1999999999987594,2021-10-05 06:15:00,2021-10-05 06:23:00,3.1999999999987594,0.3,-3.499999999998759,2021-10
1,1633452300,276051,276061,1.16041,1.16015,1.1609299999999998,0.00025999999999992696,1.16025,1.16033,1.16051,1633450800,1633452000,2e-05,1.1609299999999998,-1,1633454280,33.0,2.80000000000058,-2.5999999999992696,2021-10-05 16:45:00,2021-10-05 17:18:00,2.5999999999992696,0.2,-2.7999999999992697,2021-10
1,1633459500,276171,276181,1.15987,1.15956,1.16049,0.00031000000000003247,1.15966,1.15955,1.15985,1633458900,1633459200,3e-05,1.16049,-1,1633460640,19.0,1.40000000000029,-3.1000000000003247,2021-10-05 18:45:00,2021-10-05 19:04:00,3.1000000000003247,0.3,-3.4000000000003245,2021-10
-1,1633472820,276390,276397,1.16,1.16016,1.1596799999999996,0.00016000000000016001,1.16006,1.15952,1.16061,1633471200,1633472400,5e-05,1.1596799999999996,1,1633475640,47.0,3.4999999999985043,3.2000000000032003,2021-10-05 22:27:00,2021-10-05 23:14:00,1.6000000000016001,0.5,2.7000000000032003,2021-10
-1,1633498680,276805,276807,1.1587,1.15912,1.1578600000000003,0.0004199999999998649,1.15902,1.15877,1.15952,1633496880,1633497900,3e-05,1.1578600000000003,1,1633500180,25.0,8.500000000000174,8.399999999997299,2021-10-06 05:38:00,2021-10-06 06:03:00,4.199999999998649,0.3,8.099999999997298,2021-10
1,1633545600,277587,277597,1.1552,1.1548,1.156,0.00039999999999995595,1.1549,1.15502,1.15509,1633543200,1633545300,3e-05,1.156,1,1633567740,369.0,8.500000000000174,7.999999999999119,2021-10-06 18:40:00,2021-10-07 00:49:00,3.9999999999995595,0.3,7.699999999999119,2021-10
1,1633689240,279950,279956,1.15677,1.15566,1.1589900000000004,0.0011100000000001664,1.15576,1.15546,1.15597,1633685400,1633688700,3e-05,1.1589900000000004,-1,1633693080,64.0,0.0,-11.100000000001664,2021-10-08 10:34:00,2021-10-08 11:38:00,11.100000000001664,0.3,-11.400000000001665,2021-10
1,1633698240,280100,280101,1.15747,1.1563,1.1598099999999998,0.0011699999999998933,1.1564,1.15628,1.15648,1633696320,1633697400,3e-05,1.1598099999999998,-1,1633699200,16.0,3.8999999999989043,-11.699999999998933,2021-10-08 13:04:00,2021-10-08 13:20:00,11.699999999998933,0.3,-11.999999999998934,2021-10
1,1633928100,281044,281049,1.15725,1.15671,1.1583299999999999,0.0005399999999999849,1.15681,1.15676,1.15688,1633921980,1633926900,3e-05,1.1583299999999999,1,1633933980,98.0,12.200000000002209,10.799999999999699,2021-10-11 04:55:00,2021-10-11 06:33:00,5.399999999999849,0.3,10.499999999999698,2021-10
-1,1633942680,281287,281289,1.15705,1.15758,1.1559899999999996,0.0005300000000001415,1.15748,1.15676,1.1574,1633941060,1633941600,3e-05,1.1559899999999996,1,1633943640,16.0,12.199999999999989,10.60000000000283,2021-10-11 08:58:00,2021-10-11 09:14:00,5.300000000001415,0.3,10.300000000002829,2021-10
-1,1633943580,281302,281302,1.15603,1.15768,1.1527299999999996,0.0016500000000001513,1.15758,1.15747,1.15796,1633939200,1633941600,2e-05,1.1527299999999996,-1,1633959780,270.0,8.199999999998209,-16.500000000001513,2021-10-11 09:13:00,2021-10-11 13:43:00,16.500000000001513,0.2,-16.700000000001513,2021-10
-1,1634000580,282243,282250,1.15498,1.15541,1.1541199999999996,0.0004300000000001525,1.15531,1.1549,1.15532,1633998720,1634000100,3e-05,1.1541199999999996,-1,1634005380,80.0,2.1999999999988695,-4.300000000001525,2021-10-12 01:03:00,2021-10-12 02:23:00,4.300000000001525,0.3,-4.600000000001525,2021-10
1,1634014800,282469,282479,1.15577,1.15547,1.15637,0.00029999999999996696,1.15557,1.15537,1.15574,1634012220,1634014500,2e-05,1.15637,1,1634018400,60.0,6.099999999999994,5.999999999999339,2021-10-12 05:00:00,2021-10-12 06:00:00,2.9999999999996696,0.2,5.799999999999339,2021-10
-1,1634035800,282819,282829,1.15541,1.15573,1.1547700000000003,0.00031999999999987594,1.15563,1.15547,1.15563,1634035080,1634035500,2e-05,1.1547700000000003,-1,1634039100,55.0,4.20000000000087,-3.1999999999987594,2021-10-12 10:50:00,2021-10-12 11:45:00,3.1999999999987594,0.2,-3.3999999999987596,2021-10
1,1634094720,283774,283782,1.15524,1.15492,1.1558800000000002,0.000320000000000098,1.15502,1.15477,1.15519,1634093700,1634094300,3e-05,1.1558800000000002,-1,1634104800,168.0,1.100000000000545,-3.20000000000098,2021-10-13 03:12:00,2021-10-13 06:00:00,3.20000000000098,0.3,-3.5000000000009797,2021-10
1,1634130600,284370,284370,1.15462,1.15351,1.1568399999999999,0.0011099999999999444,1.15361,1.15295,1.15372,1634128800,1634129700,2e-05,1.1568399999999999,1,1634131860,21.0,24.399999999999977,22.199999999998887,2021-10-13 13:10:00,2021-10-13 13:31:00,11.099999999999444,0.2,21.999999999998888,2021-10
1,1634161560,284879,284888,1.15949,1.15869,1.1610899999999997,0.0007999999999999119,1.15879,1.15863,1.15905,1634159100,1634161200,0.00013,1.1610899999999997,1,1634195880,572.0,16.500000000001513,15.999999999998238,2021-10-13 21:46:00,2021-10-14 07:18:00,7.999999999999119,1.2999999999999998,14.699999999998237,2021-10
1,1634197920,285471,285479,1.16072,1.15994,1.16228,0.0007800000000000029,1.16004,1.16002,1.1601,1634194800,1634197500,4e-05,1.16228,1,1634203080,86.0,17.000000000000348,15.600000000000058,2021-10-14 07:52:00,2021-10-14 09:18:00,7.800000000000029,0.4,15.200000000000058,2021-10
1,1634200020,285506,285506,1.16149,1.15926,1.1659499999999998,0.0022299999999999542,1.15936,1.15929,1.15951,1634193000,1634197500,3e-05,1.1659499999999998,-1,1634218740,312.0,9.300000000000974,-22.299999999999542,2021-10-14 08:27:00,2021-10-14 13:39:00,22.299999999999542,0.3,-22.599999999999543,2021-10
1,1634215500,285764,285769,1.16044,1.15967,1.1619799999999998,0.0007699999999999374,1.15977,1.15982,1.15996,1634213760,1634214900,3e-05,1.1619799999999998,-1,1634216880,23.0,3.900000000001125,-7.699999999999374,2021-10-14 12:45:00,2021-10-14 13:08:00,7.699999999999374,0.3,-7.999999999999374,2021-10
-1,1634238840,286152,286153,1.15978,1.16003,1.1592800000000003,0.00024999999999986144,1.15993,1.15985,1.16004,1634237880,1634238000,3e-05,1.1592800000000003,-1,1634240460,27.0,2.100000000000435,-2.4999999999986144,2021-10-14 19:14:00,2021-10-14 19:41:00,2.4999999999986144,0.3,-2.7999999999986143,2021-10
1,1634269380,286645,286647,1.16085,1.16065,1.16125,0.00019999999999997797,1.16075,1.16059,1.16087,1634266800,1634268600,4e-05,1.16125,-1,1634275200,97.0,1.40000000000029,-1.9999999999997797,2021-10-15 03:43:00,2021-10-15 05:20:00,1.9999999999997797,0.4,-2.3999999999997796,2021-10
-1,1634302200,287191,287201,1.15956,1.1608,1.1570799999999997,0.0012400000000001299,1.1607,1.16057,1.16066,1634297460,1634301900,3e-05,1.1570799999999997,-1,1634309280,118.0,6.599999999998829,-12.400000000001299,2021-10-15 12:50:00,2021-10-15 14:48:00,12.400000000001299,0.3,-12.7000000000013,2021-10
-1,1634537940,288232,288238,1.15762,1.1581299999999999,1.1566000000000005,0.0005099999999997884,1.15803,1.15785,1.1586,1634536800,1634537400,3e-05,1.1566000000000005,-1,1634541000,51.0,4.500000000000615,-5.099999999997884,2021-10-18 06:19:00,2021-10-18 07:10:00,5.099999999997884,0.3,-5.399999999997884,2021-10
1,1634552700,288478,288478,1.15818,1.15755,1.1594399999999998,0.0006299999999999084,1.15765,1.15767,1.15777,1634549340,1634551800,2e-05,1.1594399999999998,1,1634556780,68.0,12.600000000000389,12.599999999998168,2021-10-18 10:25:00,2021-10-18 11:33:00,6.299999999999084,0.2,12.399999999998169,2021-10
1,1634563140,288652,288652,1.16038,1.1592500000000001,1.1626399999999997,0.0011299999999998533,1.15935,1.1592,1.15963,1634558400,1634562000,3e-05,1.1626399999999997,-1,1634569860,112.0,9.200000000000319,-11.299999999998533,2021-10-18 13:19:00,2021-10-18 15:11:00,11.299999999998533,0.3,-11.599999999998534,2021-10
1,1634578920,288914,288917,1.16167,1.16136,1.16229,0.00031000000000003247,1.16146,1.16125,1.16151,1634578080,1634578200,3e-05,1.16229,-1,1634579760,14.0,0.8999999999992347,-3.1000000000003247,2021-10-18 17:42:00,2021-10-18 17:56:00,3.1000000000003247,0.3,-3.4000000000003245,2021-10
1,1634636280,289847,289854,1.16608,1.16524,1.16776,0.0008399999999999519,1.16534,1.16534,1.16576,1634634000,1634635800,3e-05,1.16776,-1,1634645940,161.0,8.500000000000174,-8.399999999999519,2021-10-19 09:38:00,2021-10-19 12:19:00,8.399999999999519,0.3,-8.69999999999952,2021-10
-1,1634661000,290259,290269,1.16319,1.16353,1.16251,0.00034000000000000696,1.16343,1.1634,1.16395,1634659680,1634660700,3e-05,1.16251,-1,1634662140,19.0,1.1999999999989797,-3.4000000000000696,2021-10-19 16:30:00,2021-10-19 16:49:00,3.4000000000000696,0.3,-3.7000000000000695,2021-10
-1,1634668260,290380,290389,1.16435,1.16456,1.16393,0.00021000000000004349,1.16446,1.16426,1.16456,1634667180,1634667900,3e-05,1.16393,1,1634669460,20.0,4.20000000000087,4.20000000000087,2021-10-19 18:31:00,2021-10-19 18:51:00,2.100000000000435,0.3,3.90000000000087,2021-10
-1,1634674800,290489,290499,1.16346,1.1639,1.16258,0.00043999999999999595,1.1638,1.16363,1.1639,1634672160,1634674500,3e-05,1.16258,-1,1634692260,291.0,6.999999999999229,-4.3999999999999595,2021-10-19 20:20:00,2021-10-20 01:11:00,4.3999999999999595,0.3,-4.699999999999959,2021-10
-1,1634688720,290710,290718,1.16308,1.16353,1.1621799999999998,0.00045000000000006146,1.16343,1.16329,1.16345,1634688000,1634688300,3e-05,1.1621799999999998,-1,1634691480,46.0,3.1999999999987594,-4.500000000000615,2021-10-20 00:12:00,2021-10-20 00:58:00,4.500000000000615,0.3,-4.800000000000614,2021-10
1,1634694780,290811,290818,1.1644,1.16316,1.1668800000000004,0.0012400000000001299,1.16326,1.16325,1.16345,1634691600,1634694300,5e-05,1.1668800000000004,-1,1634713800,317.0,7.999999999999119,-12.400000000001299,2021-10-20 01:53:00,2021-10-20 07:10:00,12.400000000001299,0.5,-12.900000000001299,2021-10
-1,1634709540,291056,291057,1.16447,1.1653,1.1628099999999997,0.0008300000000001084,1.1652,1.16497,1.1652,1634704380,1634706300,3e-05,1.1628099999999997,1,1634714040,75.0,16.899999999999693,16.60000000000217,2021-10-20 05:59:00,2021-10-20 07:14:00,8.300000000001084,0.3,16.300000000002168,2021-10
-1,1634717760,291193,291193,1.16227,1.16275,1.1613099999999998,0.00048000000000003595,1.16265,1.16251,1.16291,1634715000,1634716800,3e-05,1.1613099999999998,-1,1634718420,11.0,1.1999999999989797,-4.8000000000003595,2021-10-20 08:16:00,2021-10-20 08:27:00,4.8000000000003595,0.3,-5.100000000000359,2021-10
-1,1634718960,291213,291213,1.16273,1.1641299999999999,1.1599300000000003,0.0013999999999998458,1.16403,1.16392,1.16427,1634713200,1634716800,3e-05,1.1599300000000003,-1,1634733960,250.0,6.099999999999994,-13.999999999998458,2021-10-20 08:36:00,2021-10-20 12:46:00,13.999999999998458,0.3,-14.299999999998459,2021-10
-1,1634721600,291257,291257,1.16263,1.16313,1.1616300000000002,0.0004999999999999449,1.16303,1.16299,1.16302,1634719320,1634720700,3e-05,1.1616300000000002,-1,1634727120,92.0,5.1000000000001044,-4.999999999999449,2021-10-20 09:20:00,2021-10-20 10:52:00,4.999999999999449,0.3,-5.299999999999449,2021-10
-1,1634730060,291398,291407,1.16281,1.16372,1.1609899999999995,0.0009100000000001884,1.16362,1.16353,1.16408,1634728200,1634729700,3e-05,1.1609899999999995,-1,1634733300,54.0,6.499999999998174,-9.100000000001884,2021-10-20 11:41:00,2021-10-20 12:35:00,9.100000000001884,0.3,-9.400000000001885,2021-10
1,1634736900,291512,291522,1.1641,1.16349,1.16532,0.0006099999999999994,1.16359,1.16259,1.16361,1634734920,1634736600,3e-05,1.16532,1,1634747520,177.0,12.300000000000644,12.199999999999989,2021-10-20 13:35:00,2021-10-20 16:32:00,6.099999999999994,0.3,11.899999999999988,2021-10
1,1634740800,291577,291587,1.16458,1.16418,1.1653799999999999,0.00039999999999995595,1.16428,1.16415,1.16445,1634738460,1634740500,3e-05,1.1653799999999999,1,1634747580,113.0,8.799999999999919,7.999999999999119,2021-10-20 14:40:00,2021-10-20 16:33:00,3.9999999999995595,0.3,7.699999999999119,2021-10
1,1634753100,291782,291782,1.16536,1.1649100000000001,1.1662599999999996,0.0004499999999998394,1.16501,1.16452,1.1652,1634750460,1634750700,3e-05,1.1662599999999996,-1,1634761680,143.0,3.9999999999995595,-4.499999999998394,2021-10-20 18:05:00,2021-10-20 20:28:00,4.499999999998394,0.3,-4.799999999998394,2021-10
-1,1634823840,292940,292941,1.16433,1.16519,1.1626100000000004,0.0008599999999998609,1.16509,1.16465,1.16491,1634820420,1634823000,3e-05,1.1626100000000004,1,1634838780,249.0,17.20000000000166,17.199999999997218,2021-10-21 13:44:00,2021-10-21 17:53:00,8.599999999998609,0.3,16.899999999997217,2021-10
1,1634870520,293699,293702,1.16285,1.16248,1.16359,0.00036999999999998145,1.16258,1.16258,1.1626,1634869740,1634869800,4e-05,1.16359,-1,1634878680,136.0,0.8000000000008001,-3.6999999999998145,2021-10-22 02:42:00,2021-10-22 04:58:00,3.6999999999998145,0.4,-4.099999999999815,2021-10
1,1634889300,294010,294010,1.16432,1.16297,1.16702,0.0013499999999999623,1.16307,1.16277,1.1631,1634884200,1634887800,4e-05,1.16702,-1,1634904000,245.0,3.1999999999987594,-13.499999999999623,2021-10-22 07:55:00,2021-10-22 12:00:00,13.499999999999623,0.4,-13.899999999999624,2021-10
1,1634909460,294346,294375,1.16386,1.16321,1.1651599999999995,0.0006499999999998174,1.16331,1.16313,1.16366,1634907600,1634908200,3e-05,1.1651599999999995,1,1634915220,96.0,15.300000000000313,12.999999999996348,2021-10-22 13:31:00,2021-10-22 15:07:00,6.499999999998174,0.3,12.699999999996347,2021-10
-1,1634921520,294547,294555,1.16317,1.16356,1.1623900000000003,0.00038999999999989043,1.16346,1.16313,1.16331,1634920380,1634921100,3e-05,1.1623900000000003,-1,1634927100,93.0,7.699999999999374,-3.8999999999989043,2021-10-22 16:52:00,2021-10-22 18:25:00,3.8999999999989043,0.3,-4.199999999998904,2021-10
1,1635135600,295227,295236,1.16614,1.16597,1.16648,0.00017000000000000348,1.16607,1.16561,1.16624,1635132600,1635135300,2e-05,1.16648,-1,1635136380,13.0,0.9999999999998899,-1.7000000000000348,2021-10-25 04:20:00,2021-10-25 04:33:00,1.7000000000000348,0.2,-1.9000000000000348,2021-10
-1,1635165300,295721,295721,1.15944,1.16101,1.1562999999999999,0.0015700000000000713,1.16091,1.16087,1.1616,1635163440,1635164400,4e-05,1.1562999999999999,-1,1635167940,44.0,3.6999999999998145,-15.700000000000713,2021-10-25 12:35:00,2021-10-25 13:19:00,15.700000000000713,0.4,-16.100000000000712,2021-10
-1,1635170400,295806,295816,1.16091,1.16144,1.1598500000000003,0.0005299999999999194,1.16134,1.16121,1.1613,1635168540,1635170100,3e-05,1.1598500000000003,-1,1635174120,62.0,2.20000000000109,-5.299999999999194,2021-10-25 14:00:00,2021-10-25 15:02:00,5.299999999999194,0.3,-5.599999999999194,2021-10
-1,1635173640,295860,295861,1.1611,1.16153,1.1602400000000002,0.00042999999999993044,1.16143,1.16136,1.16185,1635172080,1635172800,3e-05,1.1602400000000002,-1,1635185640,200.0,6.300000000001305,-4.299999999999304,2021-10-25 14:54:00,2021-10-25 18:14:00,4.299999999999304,0.3,-4.599999999999304,2021-10
1,1635248400,297064,297064,1.16198,1.16167,1.1626,0.00031000000000003247,1.16177,1.16091,1.16213,1635246480,1635247500,2e-05,1.1626,-1,1635249420,17.0,2.1999999999988695,-3.1000000000003247,2021-10-26 11:40:00,2021-10-26 11:57:00,3.1000000000003247,0.2,-3.300000000000325,2021-10
-1,1635288120,297720,297722,1.15935,1.15962,1.1588100000000001,0.00026999999999999247,1.15952,1.15929,1.15947,1635285600,1635287400,4e-05,1.1588100000000001,-1,1635291060,49.0,0.0,-2.6999999999999247,2021-10-26 22:42:00,2021-10-26 23:31:00,2.6999999999999247,0.4,-3.0999999999999246,2021-10
1,1635288780,297729,297736,1.15945,1.15863,1.1610900000000002,0.0008200000000000429,1.15873,1.15904,1.15917,1635282120,1635287100,5e-05,1.1610900000000002,1,1635318600,497.0,16.699999999998383,16.40000000000086,2021-10-26 22:53:00,2021-10-27 07:10:00,8.20000000000043,0.5,15.900000000000858,2021-10
1,1635294480,297819,297826,1.15991,1.15948,1.1607699999999999,0.00042999999999993044,1.15958,1.15956,1.15959,1635292800,1635294000,3e-05,1.1607699999999999,1,1635317700,387.0,8.699999999999264,8.599999999998609,2021-10-27 00:28:00,2021-10-27 06:55:00,4.299999999999304,0.3,8.299999999998608,2021-10
1,1635301380,297934,297936,1.15991,1.15969,1.1603499999999998,0.00021999999999988695,1.15979,1.1597,1.15981,1635299760,1635300600,3e-05,1.1603499999999998,1,1635304920,59.0,4.3999999999999595,4.399999999997739,2021-10-27 02:23:00,2021-10-27 03:22:00,2.1999999999988695,0.3,4.099999999997739,2021-10
1,1635307800,298040,298050,1.16017,1.15991,1.1606899999999998,0.00025999999999992696,1.16001,1.16006,1.16014,1635306600,1635307500,4e-05,1.1606899999999998,-1,1635314220,107.0,3.4000000000000696,-2.5999999999992696,2021-10-27 04:10:00,2021-10-27 05:57:00,2.5999999999992696,0.4,-2.9999999999992695,2021-10
-1,1635366780,299020,299020,1.16003,1.16066,1.1587699999999996,0.0006300000000001305,1.16056,1.16046,1.16079,1635363960,1635365400,3e-05,1.1587699999999996,-1,1635386820,334.0,11.099999999999444,-6.300000000001305,2021-10-27 20:33:00,2021-10-28 02:07:00,6.300000000001305,0.3,-6.600000000001304,2021-10
-1,1635382080,299260,299267,1.15922,1.16023,1.1571999999999996,0.0010100000000001774,1.16013,1.16012,1.16015,1635379440,1635381600,3e-05,1.1571999999999996,-1,1635385920,64.0,2.9999999999996696,-10.100000000001774,2021-10-28 00:48:00,2021-10-28 01:52:00,10.100000000001774,0.3,-10.400000000001775,2021-10
1,1635445500,300316,300326,1.16836,1.167,1.1710800000000001,0.0013600000000000279,1.1671,1.16726,1.16758,1635440760,1635445200,2e-05,1.1710800000000001,-1,1635483360,631.0,6.299999999999084,-13.600000000000279,2021-10-28 18:25:00,2021-10-29 04:56:00,13.600000000000279,0.2,-13.800000000000278,2021-10
-1,1635510900,301394,301404,1.16399,1.1649,1.1621700000000001,0.0009099999999999664,1.1648,1.16477,1.16572,1635508800,1635510600,2e-05,1.1621700000000001,1,1635511740,14.0,18.299999999999983,18.199999999999328,2021-10-29 12:35:00,2021-10-29 12:49:00,9.099999999999664,0.2,17.99999999999933,2021-10
-1,1635525420,301636,301639,1.15382,1.15624,1.1489800000000003,0.0024199999999998667,1.15614,1.15608,1.15611,1635521700,1635524700,3e-05,1.1489800000000003,-1,1635533520,135.0,3.20000000000098,-24.199999999998667,2021-10-29 16:37:00,2021-10-29 18:52:00,24.199999999998667,0.3,-24.499999999998668,2021-10
-1,1635526620,301656,301656,1.15381,1.15783,1.1457700000000002,0.0040199999999999125,1.15773,1.15767,1.15786,1635520260,1635524700,3e-05,1.1457700000000002,-1,1635770100,4058.0,0.2999999999997449,-40.19999999999912,2021-10-29 16:57:00,2021-11-01 12:35:00,40.19999999999912,0.3,-40.49999999999912,2021-10
-1,1635528840,301693,301693,1.15543,1.16,1.14629,0.004569999999999963,1.1599,1.15989,1.16244,1635517920,1635524700,3e-05,1.14629,-1,1635790140,4355.0,8.299999999998864,-45.699999999999626,2021-10-29 17:34:00,2021-11-01 18:09:00,45.699999999999626,0.3,-45.99999999999962,2021-10
1,1635751020,302334,302342,1.15528,1.15495,1.1559400000000004,0.0003300000000001635,1.15505,1.15504,1.15531,1635750000,1635750600,3e-05,1.1559400000000004,-1,1635753240,37.0,4.799999999998139,-3.300000000001635,2021-11-01 07:17:00,2021-11-01 07:54:00,3.300000000001635,0.3,-3.600000000001635,2021-11
1,1635763800,302547,302547,1.15703,1.15606,1.1589699999999998,0.0009699999999999154,1.15616,1.15614,1.15651,1635760200,1635762900,3e-05,1.1589699999999998,1,1635781080,288.0,19.400000000000528,19.399999999998307,2021-11-01 10:50:00,2021-11-01 15:38:00,9.699999999999154,0.3,19.099999999998307,2021-11
-1,1635845820,303902,303902,1.15936,1.15972,1.1586399999999997,0.000360000000000138,1.15962,1.15948,1.16021,1635844440,1635844500,3e-05,1.1586399999999997,-1,1635846960,19.0,4.100000000000215,-3.60000000000138,2021-11-02 09:37:00,2021-11-02 09:56:00,3.60000000000138,0.3,-3.9000000000013797,2021-11
1,1635846420,303912,303925,1.15938,1.15849,1.1611600000000002,0.0008900000000000574,1.15859,1.15773,1.15945,1635842940,1635846000,3e-05,1.1611600000000002,-1,1635862020,260.0,13.699999999998713,-8.900000000000574,2021-11-02 09:47:00,2021-11-02 14:07:00,8.900000000000574,0.3,-9.200000000000575,2021-11
-1,1635874260,304376,304385,1.15802,1.15854,1.1569800000000003,0.0005199999999998539,1.15844,1.15837,1.15848,1635870180,1635873900,3e-05,1.1569800000000003,-1,1635879180,82.0,3.1000000000003247,-5.199999999998539,2021-11-02 17:31:00,2021-11-02 18:53:00,5.199999999998539,0.3,-5.499999999998539,2021-11
-1,1635947160,305570,305579,1.1572,1.15762,1.1563599999999998,0.00042000000000008697,1.15752,1.1573,1.15799,1635946200,1635946800,3e-05,1.1563599999999998,1,1635948480,22.0,9.099999999999664,8.40000000000174,2021-11-03 13:46:00,2021-11-03 14:08:00,4.20000000000087,0.3,8.100000000001739,2021-11
-1,1636020000,306776,306786,1.15506,1.15557,1.15404,0.0005100000000000104,1.15547,1.15519,1.15578,1636019640,1636019700,3e-05,1.15404,-1,1636027620,127.0,7.999999999999119,-5.1000000000001044,2021-11-04 10:00:00,2021-11-04 12:07:00,5.1000000000001044,0.3,-5.400000000000104,2021-11
-1,1636043100,307161,307161,1.15456,1.15533,1.1530200000000002,0.0007699999999999374,1.15523,1.15417,1.15521,1636041300,1636041900,3e-05,1.1530200000000002,-1,1636049940,114.0,5.60000000000116,-7.699999999999374,2021-11-04 16:25:00,2021-11-04 18:19:00,7.699999999999374,0.3,-7.999999999999374,2021-11
1,1636053480,307334,307341,1.15529,1.15501,1.1558499999999996,0.00027999999999983594,1.15511,1.15518,1.15531,1636050900,1636053000,3e-05,1.1558499999999996,-1,1636067640,236.0,4.900000000001015,-2.7999999999983594,2021-11-04 19:18:00,2021-11-04 23:14:00,2.7999999999983594,0.3,-3.099999999998359,2021-11
1,1636055460,307367,307367,1.15559,1.1544,1.1579699999999995,0.0011899999999998023,1.1545,1.15446,1.15464,1636047060,1636053000,3e-05,1.1579699999999995,-1,1636080300,414.0,1.900000000001345,-11.899999999998023,2021-11-04 19:51:00,2021-11-05 02:45:00,11.899999999998023,0.3,-12.199999999998024,2021-11
-1,1636107780,308231,308238,1.15371,1.15455,1.15203,0.0008399999999999519,1.15445,1.15442,1.15464,1636106160,1636107300,3e-05,1.15203,1,1636115460,128.0,21.700000000000053,16.799999999999038,2021-11-05 10:23:00,2021-11-05 12:31:00,8.399999999999519,0.3,16.499999999999037,2021-11
